Date,Open,High,Low,Close,Adj Close,Volume
2021-06-29,388.850006,395.440002,382.769989,394.730011,394.730011,2582700
2021-06-30,395.000000,395.432007,385.540009,387.029999,387.029999,2249400
2021-07-01,386.119995,390.109985,382.000000,386.480011,386.480011,1468000
2021-07-02,390.480011,398.720001,386.549988,388.890015,388.890015,2065000
2021-07-06,392.579987,403.470001,391.559998,401.119995,401.119995,3436200
2021-07-07,403.859985,406.480011,393.299988,393.910004,393.910004,2026600
2021-07-08,386.000000,390.500000,377.500000,386.010010,386.010010,2748900
2021-07-09,381.019989,387.529999,377.791992,385.079987,385.079987,1918200
2021-07-12,385.410004,390.880005,378.269989,379.119995,379.119995,1902500
2021-07-13,379.040009,384.500000,375.410004,378.390015,378.390015,1757400
2021-07-14,380.799988,381.309998,360.450012,360.609985,360.609985,2599600
2021-07-15,363.929993,368.575989,355.350006,356.809998,356.809998,2399700
2021-07-16,359.869995,365.500000,354.339996,361.970001,361.970001,1887100
2021-07-19,356.329987,357.500000,343.820007,354.200012,354.200012,7787600
2021-07-20,357.825012,359.239990,347.079987,355.809998,355.809998,4061100
2021-07-21,355.339996,355.799988,348.333008,352.970001,352.970001,2953400
2021-07-22,357.029999,367.100006,356.209991,361.390015,361.390015,3096000
2021-07-23,361.600006,362.500000,351.000000,359.230011,359.230011,2874300
2021-07-26,366.480011,375.829987,362.500000,373.140015,373.140015,3842000
2021-07-27,374.760010,377.699005,357.869995,367.540009,367.540009,3080000
2021-07-28,368.480988,374.144989,364.230011,369.489990,369.489990,1870700
2021-07-29,376.070007,396.894989,375.000000,386.019989,386.019989,6662100
2021-07-30,380.510010,392.000000,377.529999,378.100006,378.100006,2872500
2021-08-02,378.000000,382.420013,364.000000,378.959991,378.959991,3163600
2021-08-03,378.130005,385.619995,371.588989,374.880005,374.880005,2190900
2021-08-04,376.880005,403.000000,376.500000,400.579987,400.579987,5563800
2021-08-05,395.733002,404.347992,391.820007,398.679993,398.679993,3427600
2021-08-06,392.299988,395.000000,380.700012,383.470001,383.470001,3092000
2021-08-09,384.929993,385.500000,378.200012,383.339996,383.339996,2306600
2021-08-10,385.700012,392.779999,371.579987,372.549988,372.549988,2806500
2021-08-11,374.920013,375.980011,352.744995,358.559998,358.559998,3510800
2021-08-12,358.339996,364.149994,355.019989,362.859985,362.859985,2063300
2021-08-13,362.220001,363.390015,353.589996,355.239990,355.239990,1745600
2021-08-16,354.600006,355.000000,342.570007,348.410004,348.410004,2405500
2021-08-17,345.500000,349.459991,341.295990,345.540009,345.540009,1991500
2021-08-18,345.500000,346.970001,339.049988,340.929993,340.929993,2092700
2021-08-19,336.239990,337.989990,331.450012,332.380005,332.380005,2476000
2021-08-20,333.450012,344.359985,333.450012,336.859985,336.859985,2356200
2021-08-23,338.225006,342.489990,336.790009,341.299988,341.299988,2147300
2021-08-24,344.415985,346.329987,337.760010,340.250000,340.250000,1778100
2021-08-25,341.640015,344.049988,336.790985,337.739990,337.739990,2039200
2021-08-26,350.750000,357.929993,340.250000,340.630005,340.630005,4849000
2021-08-27,343.880005,344.779999,337.649994,340.809998,340.809998,3096200
2021-08-30,341.700012,348.299988,339.649994,347.500000,347.500000,10094400
2021-08-31,294.000000,295.869995,288.299988,289.500000,289.500000,34582900
2021-09-01,292.850006,299.399994,290.049988,290.859985,290.859985,14996000
2021-09-02,292.799988,296.690002,290.410004,295.089996,295.089996,6645200
2021-09-03,295.325012,301.804993,292.029999,298.290009,298.290009,6127900
2021-09-07,298.295013,300.980011,294.799988,299.959991,299.959991,4251900
2021-09-08,299.549988,299.959991,290.529999,293.600006,293.600006,3934400
2021-09-09,292.160004,297.570007,291.130005,295.859985,295.859985,3350100
2021-09-10,296.910004,306.263000,296.809998,301.500000,301.500000,6094900
2021-09-13,300.160004,300.274994,289.820007,290.239990,290.239990,4916100
2021-09-14,290.338013,291.880005,280.920013,281.440002,281.440002,6036800
2021-09-15,282.329987,283.070007,277.019989,279.119995,279.119995,4647400
2021-09-16,277.679993,279.290009,273.500000,278.220001,278.220001,4676300
2021-09-17,279.790009,287.779999,278.369995,287.679993,287.679993,5423400
2021-09-20,278.649994,285.000000,276.910004,280.670013,280.670013,3905300
2021-09-21,281.027008,281.170013,275.065002,278.239990,278.239990,4168300
2021-09-22,276.200012,279.390015,275.250000,277.950012,277.950012,2973700
2021-09-23,279.910004,280.359009,275.450012,276.190002,276.190002,2867900
2021-09-24,274.640015,275.899994,267.191010,272.359985,272.359985,4051700
2021-09-27,269.489990,275.239990,266.109985,272.880005,272.880005,3084100
2021-09-28,269.489990,270.614990,259.799988,261.890015,261.890015,5212900
2021-09-29,262.320007,266.859985,256.880005,257.410004,257.410004,4316300
2021-09-30,257.386993,264.878998,255.250000,261.500000,261.500000,4733100
2021-10-01,268.770996,274.570007,262.700012,267.510010,267.510010,8664800
2021-10-04,264.239990,264.572998,253.410004,259.579987,259.579987,5004600
2021-10-05,259.839996,262.739990,256.850006,257.119995,257.119995,3712100
2021-10-06,251.300003,257.880005,250.110001,253.649994,253.649994,3905500
2021-10-07,254.429993,258.480011,253.809998,256.269989,256.269989,2672200
2021-10-08,257.230011,260.540009,253.632996,255.050003,255.050003,2265300
2021-10-11,252.179993,258.410004,252.000000,253.970001,253.970001,1722500
2021-10-12,255.270004,257.339996,253.100006,255.490005,255.490005,3061100
2021-10-13,257.739990,268.279999,257.303986,266.239990,266.239990,3764800
2021-10-14,270.500000,274.000000,266.839996,267.010010,267.010010,3063900
2021-10-15,267.000000,267.980011,264.252991,266.320007,266.320007,2796400
2021-10-18,265.670013,274.829987,265.500000,274.230011,274.230011,2649200
2021-10-19,274.529999,279.809998,273.829987,276.399994,276.399994,2379400
2021-10-20,277.350006,280.200012,272.674988,275.709991,275.709991,1740700
2021-10-21,273.640015,278.140015,272.600006,274.779999,274.779999,1496600
2021-10-22,283.510010,286.660004,276.119995,277.579987,277.579987,3320500
2021-10-25,276.040009,282.980011,275.720001,279.790009,279.790009,2925600
2021-10-26,283.329987,286.940002,277.769989,278.700012,278.700012,2422000
2021-10-27,278.940002,282.480011,272.250000,272.809998,272.809998,3104800
2021-10-28,271.160004,278.260010,269.209991,276.579987,276.579987,1594800
2021-10-29,272.019989,276.614014,271.597992,274.649994,274.649994,1493800
2021-11-01,273.200012,279.470001,271.343994,278.940002,278.940002,2773200
2021-11-02,281.096008,286.450012,276.269989,280.290009,280.290009,2092700
2021-11-03,280.220001,286.049988,274.024994,285.660004,285.660004,2435800
2021-11-04,286.217987,291.309998,280.730011,282.200012,282.200012,1986800
2021-11-05,267.100006,275.640015,259.769989,264.700012,264.700012,5421000
2021-11-08,262.649994,263.179993,257.940002,259.899994,259.899994,3944100
2021-11-09,260.989990,265.660004,257.570007,258.399994,258.399994,3022500
2021-11-10,257.010010,259.470001,249.000000,251.259995,251.259995,4903900
2021-11-11,251.270004,253.190002,245.160004,247.600006,247.600006,3286200
2021-11-12,248.380005,255.139999,245.529999,254.970001,254.970001,3173600
2021-11-15,255.000000,265.329987,255.000000,263.709991,263.709991,3994900
2021-11-16,263.000000,268.880005,261.209991,264.489990,264.489990,1972000
2021-11-17,264.000000,266.190002,261.519989,263.709991,263.709991,2417300
2021-11-18,260.880005,263.500000,254.580002,255.750000,255.750000,2353700
2021-11-19,262.239990,265.230011,249.330002,251.300003,251.300003,3877500
2021-11-22,249.259995,251.699997,238.199997,242.279999,242.279999,8012800
2021-11-23,218.050003,218.610001,195.800003,206.639999,206.639999,25297500
2021-11-24,203.897003,211.500000,202.020004,208.300003,208.300003,9218600
2021-11-26,235.699997,235.970001,219.210007,220.210007,220.210007,10808600
2021-11-29,216.429993,219.360001,208.460007,218.979996,218.979996,7035400
2021-11-30,220.660004,221.404999,207.399994,211.410004,211.410004,5916200
2021-12-01,211.419998,211.500000,196.266006,197.710007,197.710007,7560800
2021-12-02,195.440002,198.490005,188.369995,191.750000,191.750000,6610800
2021-12-03,187.729996,187.830002,177.119995,183.919998,183.919998,8934200
2021-12-06,180.634995,186.130005,175.270004,185.839996,185.839996,4157900
2021-12-07,187.850006,190.865005,185.580002,189.059998,189.059998,3988300
2021-12-08,188.289993,195.979996,184.300003,194.860001,194.860001,3320800
2021-12-09,195.164993,198.509995,185.649994,188.270004,188.270004,3797200
2021-12-10,188.270004,191.360001,183.910004,185.250000,185.250000,2174600
2021-12-13,181.860001,188.970001,181.000000,184.570007,184.570007,2767800
2021-12-14,180.570007,183.419998,178.800003,181.940002,181.940002,3511200
2021-12-15,181.130005,185.464996,174.660004,183.729996,183.729996,4792300
2021-12-16,183.789993,185.720001,177.000000,182.399994,182.399994,4224400
2021-12-17,184.119995,201.690002,183.354996,199.740005,199.740005,10512600
2021-12-20,205.000000,205.220001,197.020004,197.970001,197.970001,7774100
2021-12-21,199.039993,200.529999,191.669998,199.419998,199.419998,4246800
2021-12-22,197.050003,200.250000,190.419998,193.130005,193.130005,2865900
2021-12-23,191.000000,193.410004,186.649994,191.649994,191.649994,3106600
2021-12-27,189.539993,190.440002,185.660004,187.440002,187.440002,3068500
2021-12-28,186.600006,190.630005,183.089996,183.770004,183.770004,3129100
2021-12-29,184.000000,185.214005,179.785004,181.809998,181.809998,2565700
2021-12-30,182.320007,192.910004,180.839996,190.520004,190.520004,4141900
2021-12-31,189.199997,191.610992,183.619995,183.910004,183.910004,2817400
2022-01-03,184.440002,184.910004,177.240005,184.259995,184.259995,3171900
2022-01-04,183.320007,183.554993,172.100006,179.850006,179.850006,5269800
2022-01-05,175.975006,183.669998,174.289993,174.880005,174.880005,3772300
2022-01-06,173.089996,181.880005,171.229996,176.330002,176.330002,4002500
2022-01-07,176.050003,180.669998,170.720001,171.600006,171.600006,3089400
2022-01-10,169.320007,173.229996,164.899994,172.559998,172.559998,3502300
2022-01-11,172.149994,178.880005,169.449997,175.970001,175.970001,2411000
2022-01-12,177.000000,179.899994,169.699997,170.649994,170.649994,2704300
2022-01-13,170.100006,170.389999,162.000000,162.100006,162.100006,4612500
2022-01-14,161.419998,164.889999,156.880005,159.720001,159.720001,4700700
2022-01-18,156.324005,162.979996,156.000000,157.699997,157.699997,4360900
2022-01-19,158.649994,162.990005,156.940002,157.229996,157.229996,3305200
2022-01-20,159.550003,163.479996,155.649994,155.809998,155.809998,3710700
2022-01-21,153.979996,156.910004,147.110001,147.660004,147.660004,5722600
2022-01-24,141.679993,153.240005,138.910004,152.949997,152.949997,8231800
2022-01-25,150.000000,152.139999,142.119995,145.889999,145.889999,5122200
2022-01-26,150.028000,152.000000,138.889999,140.330002,140.330002,4888300
2022-01-27,143.600006,143.809998,136.169998,136.809998,136.809998,3572600
2022-01-28,137.580002,143.889999,134.699997,143.809998,143.809998,3682700
2022-01-31,146.669998,154.339996,145.899994,154.279999,154.279999,4960900
2022-02-01,155.229996,155.949997,150.070007,155.679993,155.679993,3316000
2022-02-02,155.789993,156.050003,146.580002,148.110001,148.110001,3063400
2022-02-03,144.072006,146.449997,137.350006,137.940002,137.940002,3356000
2022-02-04,139.300003,145.210007,136.919998,144.100006,144.100006,3457900
2022-02-07,144.589996,147.479996,139.779999,141.440002,141.440002,2531100
2022-02-08,139.360001,143.190002,137.279999,142.690002,142.690002,2565100
2022-02-09,146.490005,149.809998,143.899994,149.600006,149.600006,3067100
2022-02-10,145.779999,152.690002,144.289993,145.720001,145.720001,3348800
2022-02-11,146.964996,150.479996,140.160004,141.240005,141.240005,2690400
2022-02-14,142.419998,147.740005,141.110001,142.089996,142.089996,2538900
2022-02-15,144.440002,147.145004,141.100006,146.899994,146.899994,3043800
2022-02-16,144.490005,144.690002,136.395004,138.509995,138.509995,3928900
2022-02-17,137.630005,137.735001,128.929993,129.380005,129.380005,4944700
2022-02-18,130.130005,131.940002,124.709999,126.959999,126.959999,5435000
2022-02-22,125.055000,130.729996,124.980003,126.610001,126.610001,4446000
2022-02-23,127.989998,128.149994,120.099998,120.099998,120.099998,4634700
2022-02-24,114.739998,128.740005,114.260002,126.970001,126.970001,6998500
2022-02-25,129.050003,129.059998,120.019997,125.320000,125.320000,5242600
2022-02-28,126.790001,135.089996,125.099998,132.600006,132.600006,12033100
2022-03-01,128.570007,136.000000,122.129997,122.779999,122.779999,11541600
2022-03-02,122.250000,122.889999,114.519997,121.610001,121.610001,7224300
2022-03-03,122.000000,122.059998,111.949997,113.110001,113.110001,6211500
2022-03-04,114.099998,116.190002,108.430000,108.940002,108.940002,6219300
2022-03-07,111.129997,115.239998,107.720001,107.879997,107.879997,6240200
2022-03-08,106.669998,114.290001,105.000000,108.489998,108.489998,5581800
2022-03-09,111.839996,111.839996,108.059998,109.080002,109.080002,6427500
2022-03-10,105.834999,106.900002,101.055000,103.330002,103.330002,5030800
2022-03-11,103.480003,103.489998,97.900002,98.120003,98.120003,6454600
2022-03-14,97.500000,102.160004,94.510002,94.639999,94.639999,6715700
2022-03-15,96.089996,100.595001,95.260002,98.970001,98.970001,7001700
2022-03-16,100.550003,106.879997,100.169998,106.839996,106.839996,8003000
2022-03-17,106.459999,111.330002,105.000000,111.290001,111.290001,4967500
2022-03-18,109.489998,117.839996,109.209999,116.279999,116.279999,8521800
2022-03-21,115.010002,119.889999,113.349998,116.870003,116.870003,5941500
2022-03-22,116.010002,122.239998,115.400002,119.800003,119.800003,5003100
2022-03-23,117.214996,120.269997,115.949997,116.809998,116.809998,3443300
2022-03-24,117.349998,117.779999,113.970001,117.750000,117.750000,3332000
2022-03-25,117.129997,117.580002,112.449997,113.930000,113.930000,4209400
2022-03-28,114.870003,118.309998,113.629997,117.449997,117.449997,3289300
2022-03-29,119.976997,126.529999,119.976997,126.260002,126.260002,4757100
2022-03-30,124.260002,127.370003,121.230003,122.389999,122.389999,3987800
2022-03-31,122.750000,122.809998,117.160004,117.230003,117.230003,2903100
2022-04-01,117.559998,120.496002,116.110001,118.019997,118.019997,2793300
2022-04-04,119.389999,124.989998,118.330002,124.279999,124.279999,3077400
2022-04-05,123.919998,126.440002,120.430000,122.019997,122.019997,4906500
2022-04-06,118.029999,118.559998,113.339996,116.089996,116.089996,5161500
2022-04-07,115.139999,118.120003,111.330002,114.320000,114.320000,3498000
2022-04-08,112.370003,113.269997,109.388000,110.900002,110.900002,3953300
2022-04-11,107.910004,111.110001,106.412003,109.050003,109.050003,3902800
2022-04-12,111.690002,114.699997,106.239998,106.580002,106.580002,3249600
2022-04-13,106.300003,115.824997,105.160004,114.889999,114.889999,4677800
2022-04-14,114.660004,114.660004,110.139999,110.309998,110.309998,4499600
2022-04-18,109.730003,109.930000,103.620003,105.739998,105.739998,4152500
2022-04-19,105.440002,112.330002,104.074997,111.180000,111.180000,3289400
2022-04-20,109.529999,109.910004,103.400002,103.699997,103.699997,4512100
2022-04-21,105.199997,108.489998,100.550003,100.949997,100.949997,4395300
2022-04-22,101.154999,104.989998,99.300003,100.169998,100.169998,3784400
2022-04-25,99.510002,103.089996,98.900002,102.440002,102.440002,2724200
2022-04-26,100.750000,101.680000,96.000000,98.360001,98.360001,3786000
2022-04-27,97.690002,102.040001,97.296997,97.620003,97.620003,3522700
2022-04-28,98.099998,103.919998,95.720001,102.559998,102.559998,3585200
2022-04-29,102.669998,107.839996,99.394997,99.570000,99.570000,3609000
2022-05-02,99.150002,105.080002,98.169998,104.790001,104.790001,3164700
2022-05-03,104.110001,106.989998,102.129997,103.529999,103.529999,2103200
2022-05-04,103.959999,109.339996,99.300003,108.980003,108.980003,3751000
2022-05-05,107.129997,107.360001,99.320000,100.839996,100.839996,3661600
2022-05-06,100.489998,102.029999,94.010002,96.379997,96.379997,4635500
2022-05-09,94.050003,96.830002,91.650002,92.339996,92.339996,5766300
2022-05-10,95.599998,98.070000,87.339996,90.680000,90.680000,6315100
2022-05-11,88.930000,94.160004,84.169998,84.800003,84.800003,6182600
2022-05-12,81.129997,87.790001,79.029999,84.970001,84.970001,7178800
2022-05-13,88.720001,95.627998,88.253998,94.839996,94.839996,5687600
2022-05-16,93.430000,95.830002,88.660004,88.919998,88.919998,4501300
2022-05-17,91.360001,95.099998,86.408997,90.940002,90.940002,4208800
2022-05-18,88.680000,91.110001,84.040001,84.690002,84.690002,3854200
2022-05-19,85.739998,93.489998,84.684998,90.940002,90.940002,4746900
2022-05-20,92.620003,94.849998,85.550003,89.739998,89.739998,4741400
2022-05-23,89.870003,90.250000,85.570000,89.330002,89.330002,11240300
2022-05-24,94.559998,97.089996,87.330002,94.339996,94.339996,27414900
2022-05-25,94.139999,104.265999,94.000000,102.339996,102.339996,13892000
2022-05-26,101.894997,108.169998,101.769997,107.000000,107.000000,10633600
2022-05-27,108.000000,111.239998,105.550003,110.419998,110.419998,7097100
2022-05-31,112.639999,112.870003,105.580002,107.449997,107.449997,5930200
2022-06-01,107.959999,110.889999,104.919998,107.650002,107.650002,4700800
2022-06-02,107.430000,114.080002,107.029999,112.239998,112.239998,4985900
2022-06-03,109.660004,111.800003,107.300003,109.419998,109.419998,3882100
2022-06-06,112.330002,112.910004,108.510002,111.010002,111.010002,2867500
2022-06-07,110.500000,115.320000,109.050003,115.040001,115.040001,3951900
2022-06-08,115.400002,116.900002,113.160004,115.459999,115.459999,3583900
2022-06-09,112.169998,116.169998,110.339996,110.400002,110.400002,4302600
2022-06-10,106.933998,110.989998,106.120003,109.070000,109.070000,5768900
2022-06-13,102.820000,106.379997,102.120003,103.320000,103.320000,7183900
2022-06-14,103.900002,109.849998,103.779999,106.860001,106.860001,6815000
2022-06-15,107.500000,114.730003,106.129997,112.930000,112.930000,5954500
2022-06-16,108.099998,109.650002,104.150002,106.089996,106.089996,4714600
2022-06-17,107.095001,111.919998,106.392998,110.000000,110.000000,6143400
2022-06-21,112.150002,117.370003,110.860001,113.820000,113.820000,6176200
2022-06-22,112.029999,119.529999,111.769997,115.169998,115.169998,5481800
2022-06-23,116.239998,118.400002,110.669998,117.669998,117.669998,5464400
2022-06-24,118.809998,122.989998,118.120003,122.639999,122.639999,12212800
2022-06-27,122.480003,123.730003,117.680000,119.820000,119.820000,3457200
2022-06-28,119.820000,122.084999,112.860001,113.129997,113.129997,3692500
2022-06-29,112.930000,113.720001,110.040001,111.870003,111.870003,2711800
2022-06-30,110.000000,111.000000,104.779999,107.970001,107.970001,4249600
2022-07-01,108.769997,111.978996,106.830002,110.970001,110.970001,2800300
2022-07-05,110.559998,120.750000,108.410004,120.419998,120.419998,5310000
2022-07-06,120.680000,123.959999,116.570000,117.059998,117.059998,4198100
2022-07-07,116.500000,121.260002,116.330002,120.739998,120.739998,3036600
2022-07-08,118.620003,124.050003,117.660004,119.800003,119.800003,3261700
2022-07-11,117.160004,117.540001,107.730003,108.379997,108.379997,5461800
2022-07-12,109.790001,113.599998,106.910004,107.989998,107.989998,4205100
2022-07-13,103.635002,105.400002,99.800003,101.010002,101.010002,7903000
2022-07-14,101.349998,101.440002,96.839996,97.349998,97.349998,5552600
2022-07-15,97.860001,99.970001,96.110001,99.849998,99.849998,4714400
2022-07-18,101.980003,102.180000,98.489998,98.919998,98.919998,6516500
